season_id,season,team_id,grade_id,grade_name,player_key,canonical_player_id,canonical_player_name,display_player_name,innings,thirties,latest_match_date,match_count
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_091c539c_cf90_471e_b83a_6c687a079292,raw_091c539c_cf90_471e_b83a_6c687a079292,J Tzouvelis,J Tzouvelis,3,0,1999-11-13T11:00:00.0000000+11:00,3
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_0d26576e_251c_4af0_bbf2_790a28eea663,raw_0d26576e_251c_4af0_bbf2_790a28eea663,Michael Mccrae,Michael Mccrae,7,0,1999-11-27T11:00:00.0000000+11:00,6
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_19b5b03e_b4a9_4a7c_9245_e44d17f30fee,raw_19b5b03e_b4a9_4a7c_9245_e44d17f30fee,Greg Mccallum,Greg Mccallum,13,1,2000-02-26T11:00:00.0000000+11:00,10
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_21471d82_82be_48a0_bf23_6fa4a5ae1f4c,raw_21471d82_82be_48a0_bf23_6fa4a5ae1f4c,Nicholas Brennan,Nicholas Brennan,5,1,1999-12-11T11:00:00.0000000+11:00,3
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_288f567a_d20f_4940_a5e9_8a6e53b7a716,raw_288f567a_d20f_4940_a5e9_8a6e53b7a716,Xavier O'Kelly,Xavier O'Kelly,2,0,2000-02-26T11:00:00.0000000+11:00,1
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_2ecad9ed_3966_4cba_85f3_644b5191db5c,raw_2ecad9ed_3966_4cba_85f3_644b5191db5c,Stephen Quinn,Stephen Quinn,5,2,2000-02-12T11:00:00.0000000+11:00,4
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_3fa25760_e15f_47fd_943e_3e61f692cb64,raw_3fa25760_e15f_47fd_943e_3e61f692cb64,Richard Young,Richard Young,3,1,1999-11-27T11:00:00.0000000+11:00,2
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_47931087_deec_4394_9da5_cec94a162d4c,raw_47931087_deec_4394_9da5_cec94a162d4c,Grant Broadley,Grant Broadley,2,0,1999-01-29T11:00:00.0000000+11:00,1
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_4e334941_bc43_454e_91a1_019305b5d78a,raw_4e334941_bc43_454e_91a1_019305b5d78a,Justin Goddard,Justin Goddard,3,1,2000-01-15T11:00:00.0000000+11:00,3
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,04adfbb4-d96c-40a7-a743-d7cbe1526a4d,ec1b2b59-c02e-4554-b668-90927268d11f,A2 Grade,raw_4e65414b_5ef4_4cc8_b0e3_56c43cd52c9b,raw_4e65414b_5ef4_4cc8_b0e3_56c43cd52c9b,Russell Pike,Russell Pike,2,0,1999-01-29T11:00:00.0000000+11:00,1
