player_id,player_name,short_name,club,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,team_name,grade_id,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,canonical_player_id,canonical_player_name
72c0f5e2-1af9-4067-8986-6434e7f87ee2,Gihan Nimsara,G Nimsara,Reynella Cricket Club,11.0,11.0,316.0,0.0,564.0,2.0,0.0,0.0,86.0,False,28.73,56.03,32.0,2.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,72c0f5e2-1af9-4067-8986-6434e7f87ee2,Gihan Nimsara,raw_72c0f5e2_1af9_4067_8986_6434e7f87ee2,Gihan Nimsara
2c6484e1-aded-46b4-95ed-cc7b3ea1a25c,Michael Chunys,M Chunys,Reynella Cricket Club,10.0,10.0,221.0,1.0,295.0,2.0,0.0,2.0,77.0,False,24.56,74.92,16.0,7.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,2c6484e1-aded-46b4-95ed-cc7b3ea1a25c,Michael Chunys,raw_2c6484e1_aded_46b4_95ed_cc7b3ea1a25c,Michael Chunys
20e21aee-29a8-4f34-9912-39ab923db418,Aarhan Ehtiram Siddique,A Siddique,Reynella Cricket Club,10.0,10.0,216.0,1.0,325.0,0.0,1.0,0.0,100.0,True,24.0,66.46,21.0,3.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,20e21aee-29a8-4f34-9912-39ab923db418,Aarhan Ehtiram Siddique,raw_20e21aee_29a8_4f34_9912_39ab923db418,Aarhan Ehtiram Siddique
ed1c49de-6316-47fb-a63a-81073b111740,Jordan Wright,J Wright,Reynella Cricket Club,10.0,10.0,205.0,0.0,507.0,1.0,0.0,2.0,57.0,False,20.5,40.43,26.0,2.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ed1c49de-6316-47fb-a63a-81073b111740,Jordan Wright,raw_ed1c49de_6316_47fb_a63a_81073b111740,Jordan Wright
ff0946c1-9877-43b7-b83a-16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage,S Ranaweera Mudiyanselage,Reynella Cricket Club,11.0,11.0,195.0,0.0,235.0,2.0,0.0,1.0,65.0,False,17.73,82.98,14.0,9.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ff0946c1-9877-43b7-b83a-16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage,raw_ff0946c1_9877_43b7_b83a_16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage
205e8fd2-2a71-4bb7-af36-80deca0a9b8a,Matt Hehner,M Hehner,Reynella Cricket Club,10.0,10.0,189.0,0.0,299.0,1.0,0.0,2.0,87.0,False,18.9,63.21,20.0,7.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,205e8fd2-2a71-4bb7-af36-80deca0a9b8a,Matt Hehner,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,Matt Hehner
c9d264ee-f99b-4b70-9012-4c05c6ef223e,Kyle Petty,K Petty,Reynella Cricket Club,11.0,11.0,103.0,2.0,235.0,0.0,0.0,2.0,34.0,True,11.44,43.83,10.0,3.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,c9d264ee-f99b-4b70-9012-4c05c6ef223e,Kyle Petty,raw_c9d264ee_f99b_4b70_9012_4c05c6ef223e,Kyle Petty
ca67fd6a-fa2d-463d-b3f9-ef367d3aa929,Brock Carlisle,B Carlisle,Reynella Cricket Club,7.0,7.0,98.0,0.0,329.0,0.0,0.0,2.0,40.0,False,14.0,29.79,6.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ca67fd6a-fa2d-463d-b3f9-ef367d3aa929,Brock Carlisle,raw_ca67fd6a_fa2d_463d_b3f9_ef367d3aa929,Brock Carlisle
0ac11e9b-8c39-46a5-a223-87e276de8d4f,Hayden Sutton,H Sutton,Reynella Cricket Club,10.0,10.0,83.0,4.0,96.0,0.0,0.0,2.0,31.0,True,13.83,86.46,8.0,4.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,0ac11e9b-8c39-46a5-a223-87e276de8d4f,Hayden Sutton,raw_0ac11e9b_8c39_46a5_a223_87e276de8d4f,Hayden Sutton
ad67b4d8-9926-4c29-95e0-74cba9a27fe1,Aarav A Patel,A A Patel,Reynella Cricket Club,4.0,4.0,56.0,0.0,129.0,0.0,0.0,0.0,34.0,False,14.0,43.41,1.0,2.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ad67b4d8-9926-4c29-95e0-74cba9a27fe1,Aarav A Patel,raw_ad67b4d8_9926_4c29_95e0_74cba9a27fe1,Aarav A Patel
