player_id,player_name,short_name,club,matches,fieldingCatchesNonWK,fieldingCatchesWK,fieldingTotalCatches,fieldingStumpings,fieldingAssistedRunOuts,fieldingUnassistedRunOuts,fieldingRunOuts,team_id,team_name,grade_id,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,canonical_player_id,canonical_player_name
20e21aee-29a8-4f34-9912-39ab923db418,Aarhan Ehtiram Siddique,A Siddique,Reynella Cricket Club,10.0,1.0,16.0,17.0,1.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,20e21aee-29a8-4f34-9912-39ab923db418,Aarhan Ehtiram Siddique,raw_20e21aee_29a8_4f34_9912_39ab923db418,Aarhan Ehtiram Siddique
ca67fd6a-fa2d-463d-b3f9-ef367d3aa929,Brock Carlisle,B Carlisle,Reynella Cricket Club,7.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ca67fd6a-fa2d-463d-b3f9-ef367d3aa929,Brock Carlisle,raw_ca67fd6a_fa2d_463d_b3f9_ef367d3aa929,Brock Carlisle
2c6484e1-aded-46b4-95ed-cc7b3ea1a25c,Michael Chunys,M Chunys,Reynella Cricket Club,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,2c6484e1-aded-46b4-95ed-cc7b3ea1a25c,Michael Chunys,raw_2c6484e1_aded_46b4_95ed_cc7b3ea1a25c,Michael Chunys
0ac11e9b-8c39-46a5-a223-87e276de8d4f,Hayden Sutton,H Sutton,Reynella Cricket Club,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,0ac11e9b-8c39-46a5-a223-87e276de8d4f,Hayden Sutton,raw_0ac11e9b_8c39_46a5_a223_87e276de8d4f,Hayden Sutton
205e8fd2-2a71-4bb7-af36-80deca0a9b8a,Matt Hehner,M Hehner,Reynella Cricket Club,10.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,205e8fd2-2a71-4bb7-af36-80deca0a9b8a,Matt Hehner,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,Matt Hehner
ff0946c1-9877-43b7-b83a-16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage,S Ranaweera Mudiyanselage,Reynella Cricket Club,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ff0946c1-9877-43b7-b83a-16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage,raw_ff0946c1_9877_43b7_b83a_16ced032696e,Shaminda Eranga Ranaweera Mudiyanselage
8bb5f2db-d414-4636-8d5d-3b21c4b84e27,Love Minhas,L Minhas,Reynella Cricket Club,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,8bb5f2db-d414-4636-8d5d-3b21c4b84e27,Love Minhas,raw_8bb5f2db_d414_4636_8d5d_3b21c4b84e27,Love Minhas
72c0f5e2-1af9-4067-8986-6434e7f87ee2,Gihan Nimsara,G Nimsara,Reynella Cricket Club,11.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,72c0f5e2-1af9-4067-8986-6434e7f87ee2,Gihan Nimsara,raw_72c0f5e2_1af9_4067_8986_6434e7f87ee2,Gihan Nimsara
ed1c49de-6316-47fb-a63a-81073b111740,Jordan Wright,J Wright,Reynella Cricket Club,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ed1c49de-6316-47fb-a63a-81073b111740,Jordan Wright,raw_ed1c49de_6316_47fb_a63a_81073b111740,Jordan Wright
c9d264ee-f99b-4b70-9012-4c05c6ef223e,Kyle Petty,K Petty,Reynella Cricket Club,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,c9d264ee-f99b-4b70-9012-4c05c6ef223e,Kyle Petty,raw_c9d264ee_f99b_4b70_9012_4c05c6ef223e,Kyle Petty
6de263a3-256a-48eb-9957-5fc29f9c982f,Robert Colville,R Colville,Reynella Cricket Club,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,6de263a3-256a-48eb-9957-5fc29f9c982f,Robert Colville,raw_6de263a3_256a_48eb_9957_5fc29f9c982f,Robert Colville
aaa8fa44-0a97-4950-bfcc-0ec0cd75227c,Dylan Hoyle,D Hoyle,Reynella Cricket Club,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,aaa8fa44-0a97-4950-bfcc-0ec0cd75227c,Dylan Hoyle,raw_aaa8fa44_0a97_4950_bfcc_0ec0cd75227c,Dylan Hoyle
45c2ed4d-4379-486e-9fdf-9a5223c30093,Jaiden Patel,J Patel,Reynella Cricket Club,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,45c2ed4d-4379-486e-9fdf-9a5223c30093,Jaiden Patel,raw_45c2ed4d_4379_486e_9fdf_9a5223c30093,Jaiden Patel
33e08797-12a9-4898-a168-436061f34993,Carter Shaw,C Shaw,Reynella Cricket Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,33e08797-12a9-4898-a168-436061f34993,Carter Shaw,raw_33e08797_12a9_4898_a168_436061f34993,Carter Shaw
61e144ce-f866-459c-9370-2e6a12beca13,sathpath Kamburugamuwa,s Kamburugamuwa,Reynella Cricket Club,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,61e144ce-f866-459c-9370-2e6a12beca13,Sathpath Kamburugamuwa,raw_61e144ce_f866_459c_9370_2e6a12beca13,Sathpath Kamburugamuwa
ad67b4d8-9926-4c29-95e0-74cba9a27fe1,Aarav A Patel,A A Patel,Reynella Cricket Club,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,ad67b4d8-9926-4c29-95e0-74cba9a27fe1,Aarav A Patel,raw_ad67b4d8_9926_4c29_95e0_74cba9a27fe1,Aarav A Patel
15226ed6-8fd9-479d-b752-ec738be4fb09,Ridham Patel,R Patel,Reynella Cricket Club,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,15226ed6-8fd9-479d-b752-ec738be4fb09,Ridham Patel,raw_15226ed6_8fd9_479d_b752_ec738be4fb09,Ridham Patel
98bc2f3b-30cf-4b6d-b441-87e94b2361f0,Daniel Rabbett,D Rabbett,Reynella Cricket Club,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,98bc2f3b-30cf-4b6d-b441-87e94b2361f0,Daniel Rabbett,raw_98bc2f3b_30cf_4b6d_b441_87e94b2361f0,Daniel Rabbett
b270c0b2-5125-4134-a734-62315b457a23,Joshua GOLDING,J GOLDING,Reynella Cricket Club,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6d41a02c-ba05-4f50-9d1d-1665838ced3a,A1,0ddf2fae-7d41-4752-918e-ad1439a19219,A1 Kookaburra Sports Premier Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,b270c0b2-5125-4134-a734-62315b457a23,Joshua Golding,raw_b270c0b2_5125_4134_a734_62315b457a23,Joshua Golding
08367b31-4ddd-488e-898c-f43a846de496,Alexander Cornelius,A Cornelius,Reynella Cricket Club,9.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,809ccd2c-9706-45b6-bfe7-6737dc30fc3f,A3,8a7ce9eb-ff30-4053-8b95-524c2ac2a523,A3 Belgravia Apparel Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Adelaide Turf Cricket Association,08367b31-4ddd-488e-898c-f43a846de496,Alexander Cornelius,raw_08367b31_4ddd_488e_898c_f43a846de496,Alexander Cornelius
