player_id,player_name,short_name,club,matches,fieldingCatchesNonWK,fieldingCatchesWK,fieldingTotalCatches,fieldingStumpings,fieldingAssistedRunOuts,fieldingUnassistedRunOuts,fieldingRunOuts,team_id,team_name,grade_id,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,canonical_player_id,canonical_player_name
06c9ee56-62f1-4e14-a46e-455d4b9cd038,Manikandan Kamalakaran,M Kamalakaran,Georges River Cricket Club,18.0,4.0,11.0,15.0,4.0,2.0,1.0,3.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,06c9ee56-62f1-4e14-a46e-455d4b9cd038,Manikandan Kamalakaran,raw_06c9ee56_62f1_4e14_a46e_455d4b9cd038,Manikandan Kamalakaran
a7c2695a-438f-4077-a772-52e038624dd0,Balamurali Balagurusamy,B Balagurusamy,Georges River Cricket Club,16.0,7.0,0.0,7.0,0.0,0.0,2.0,2.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,a7c2695a-438f-4077-a772-52e038624dd0,Balamurali Balagurusamy,raw_a7c2695a_438f_4077_a772_52e038624dd0,Balamurali Balagurusamy
56f6b525-a92b-4173-a1c5-ab1357922f6f,Chandru Mohan,C Mohan,Georges River Cricket Club,14.0,6.0,0.0,6.0,0.0,0.0,2.0,2.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,56f6b525-a92b-4173-a1c5-ab1357922f6f,Chandru Mohan,raw_56f6b525_a92b_4173_a1c5_ab1357922f6f,Chandru Mohan
00a94e57-9767-4f8f-9f62-e8d5f7f161e2,Marichamy Arumugam,M Arumugam,Georges River Cricket Club,16.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,00a94e57-9767-4f8f-9f62-e8d5f7f161e2,Marichamy Arumugam,raw_00a94e57_9767_4f8f_9f62_e8d5f7f161e2,Marichamy Arumugam
5bb45db2-46e1-4ad9-9870-ad33f0bc6d1a,Mohammed Ismail,M Ismail,Georges River Cricket Club,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,5bb45db2-46e1-4ad9-9870-ad33f0bc6d1a,Mohammed Ismail,raw_5bb45db2_46e1_4ad9_9870_ad33f0bc6d1a,Mohammed Ismail
78f7dbdc-8da8-4f0e-a3ed-1ef419f43a12,Sunilkumar Arumugam,S Arumugam,Georges River Cricket Club,18.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,78f7dbdc-8da8-4f0e-a3ed-1ef419f43a12,Sunilkumar Arumugam,raw_78f7dbdc_8da8_4f0e_a3ed_1ef419f43a12,Sunilkumar Arumugam
75a92b2d-b45e-451c-ae55-5e4aaa584259,Sri Sakthi Kumaran,S Kumaran,Georges River Cricket Club,17.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,75a92b2d-b45e-451c-ae55-5e4aaa584259,Sri Sakthi Kumaran,raw_75a92b2d_b45e_451c_ae55_5e4aaa584259,Sri Sakthi Kumaran
3b4c82fd-7f94-4bd3-9d17-56e06516207d,NOOKARAJESH VARMA SANGADI,N SANGADI,Georges River Cricket Club,14.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,3b4c82fd-7f94-4bd3-9d17-56e06516207d,Nookarajesh Varma Sangadi,raw_3b4c82fd_7f94_4bd3_9d17_56e06516207d,Nookarajesh Varma Sangadi
6f4dd50c-b0fb-44e3-8210-8d76baab5165,Seetharaman Arumugam,S Arumugam,Georges River Cricket Club,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,6f4dd50c-b0fb-44e3-8210-8d76baab5165,Seetharaman Arumugam,raw_6f4dd50c_b0fb_44e3_8210_8d76baab5165,Seetharaman Arumugam
67373f16-4af1-4dc9-bc20-1d00ccd91c51,Manoj Kumar,M Kumar,Georges River Cricket Club,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22a6e329-d0fd-42c4-9fd2-542e2fe28188,Georges River Sharks,22bdc404-a11e-4d68-9ef0-f416077e3448,Chappelow Cup,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,CNSW Metropolitan Competitions,67373f16-4af1-4dc9-bc20-1d00ccd91c51,Manoj Kumar,raw_67373f16_4af1_4dc9_bc20_1d00ccd91c51,Manoj Kumar
